4678000000,62,66,전라남도,보성군,
4678025000,62,66,전라남도,보성군,보성읍
4678025300,67,68,전라남도,보성군,벌교읍
4678031000,62,66,전라남도,보성군,노동면
4678032000,63,66,전라남도,보성군,미력면
4678033000,64,67,전라남도,보성군,겸백면
4678034000,64,68,전라남도,보성군,율어면
4678035000,63,69,전라남도,보성군,복내면
4678036000,64,69,전라남도,보성군,문덕면
4678037000,65,67,전라남도,보성군,조성면
4678038000,64,66,전라남도,보성군,득량면
4678039000,63,64,전라남도,보성군,회천면
4678040000,61,65,전라남도,보성군,웅치면
