4872000000,83,78,경상남도,의령군,
4872025000,83,78,경상남도,의령군,의령읍
4872031000,83,78,경상남도,의령군,가례면
4872032000,82,79,경상남도,의령군,칠곡면
4872033000,81,79,경상남도,의령군,대의면
4872034000,82,77,경상남도,의령군,화정면
4872035000,84,79,경상남도,의령군,용덕면
4872036000,84,80,경상남도,의령군,정곡면
4872037000,85,80,경상남도,의령군,지정면
4872038000,85,82,경상남도,의령군,낙서면
4872039000,84,81,경상남도,의령군,부림면
4872040000,83,82,경상남도,의령군,봉수면
4872041500,83,81,경상남도,의령군,궁류면
4872042000,84,81,경상남도,의령군,유곡면
