4480000000,55,106,충청남도,홍성군,
4480025000,55,106,충청남도,홍성군,홍성읍
4480025300,54,104,충청남도,홍성군,광천읍
4480025600,55,107,충청남도,홍성군,홍북읍
4480032000,56,106,충청남도,홍성군,금마면
4480033000,55,105,충청남도,홍성군,홍동면
4480034000,55,104,충청남도,홍성군,장곡면
4480035000,53,104,충청남도,홍성군,은하면
4480036000,53,104,충청남도,홍성군,결성면
4480037000,52,105,충청남도,홍성군,서부면
4480038000,53,106,충청남도,홍성군,갈산면
4480039000,54,105,충청남도,홍성군,구항면
